Comment,Sentiment,Aspect
ለከፍተኛ የት/ት ተቋማት ተማሪዎች ልዩ ጥቅልና ስጦታ የተደራሽነቱ ወሰንና ሌሎችም ዝርዝር ጉዳዮች አልተገለጹምና ነገሮች ቢብራሩ,Neutral ,Accessability 
እዚሁ አዲስ አበባ እኔ ያለሁበት/ካራ ቆሬ አካባቢ የኔት ዎርክ/ዳታ አገልግሎት ቤት ውስጥም ከቤት ውጭም የለም በሚባል መልኩ አነስተኛ ነው።የሚቻል ከሆነ እባካችሁን አሰተካክሉልን።,Neutral ,Quality 
የተማሪዎች ጥቅል ለመግዛት ወደ ተሌ መሄድ ቀርቶ ለላ ዘደ ብፈጠርልን,Neutral ,Accessability 
 ጥቅልለመቀየር ከ ዳታ ወደ ድምፅ ሲሆን በጣም ያንሳል ይስተካከል,Neutral ,Service 
ሳምንታዊ ያልተገደበ የኢንተርኔት ጥቅል ብሩን ብትቀንሱ አሪፍ ነው ብዙም ተጠቃሚ ይኖራል።,Neutral ,Price 
# ዕለታዊ ፖኬጅ ገዝተን ወደ ሳምንታዊ/ወርሀዊ የመቀየር opportuniti ቢፈጠር የተሻለ ነው አብሶ ለኛ ለተማሪዎች 🤪😁😁😁🧐🧐🧐💰,Neutral ,Service 
"ከወጋገን ባንክ ብቻ ሳይሆን ከሌሎች ባንኮችም ጋር ስሩ: ከቴሌ ብር አካውንት ""ከATM Cardless Service "" ብር ማውጣትም እንድቻል ስሩ",Neutral ,Service 
"ባካችሁ ስለ አሻምተሌ በቂ መረጃ ስጡን ነጥብ ማስተላለፍ ነጥብ መቀየር ,ማብራሪያ ይሰጠን",Neutral ,Service 
የሚሆነውን አንድ ሰው ይዛችሁ ከመሮጥ መቶ ሰው የሚጠቅም ስራ ስሩ ጭራሹኑ ኔቶርክ የማይሰራበት ቦታ እኮ 90% ነው ምን እየሆናችሁ ነው ,Neutral ,Quality 
እስኪ መጀመሪያ 3G network በስርዓት ይስራ አዴት ወረዳ ኢንተርኔት ፍጥነት በጣም ቀርፋፋ ነው,Neutral ,Quality 
ለሁሉም ኢትዮጵያዉያን አድርሱ ለከተሞች ብቻ አታድርጉት,Neutral ,Accessability 
"በቴሌ ብር አፕ የሞላነውን ብር ወደ አየር ሰዓት ሳንቀይር እንድንጠቀም ብታደርጉልን
በጣም አድካሚ ኾኖብኛል ",Neutral ,Service 
ትንንሽ የሞባይል ስልኮች በዳታ የኢንተርኔት አገልግሎት መስጠት አቁመዋል! መፍትሄ ይፈለግለት,Neutral ,Quality 
እስፖንሰር በማድረግ ብቻ ሳይሆን የከተማዋንም የኔትዎርክ ችግርም ለመፍታት ሞክሩ,Neutral ,Quality 
ኧረ እንደው የኔትዎርክ ጉዳይ በጣም መሮናል እባካችሁ አስተካክሉልን,Neutral ,Quality 
እባካችሁ ኔትዎርኩን በነካ እጃችሁ ቢስተካከል…,Neutral ,Quality 
ስለ አሻም ቴሌ ብር ምንም አልገባኝም ነገሩን,Neutral ,Service 
የweekend package ብታዘጋጁልን,Neutral ,Service 
አሁን ቀልዱን ትታችሁ ወርሀዊ ጥቅል ቀንሱልን።,Neutral ,Price 
የት የት ሰፈር እንደሚሰራ ብታሳውቁን ከአክብሮት ጋር🙏🏾,Neutral ,Accessability 
4G ሁሉም አካባቢ ሁሉም ቦታ ተደራሽ ሳይሆን፤ ስለ ሌላ(5G) advert ማድረግ…አጉል ገፅታ ግንባታ ካልሆነ ሌላ ምንም ሊባል አይችልም።,Neutral ,Accessability 
እስኪ መጀመሪያ ጥራት ያለው በሁሉም ቦታ የማይቆራረጥ የድምፅ ጥሪ ግልጋሎት ስጡ!,Neutral ,Quality 
ምናልባት ቅሬታ የምትቀበሉ ከሆነማ በላፍቶ አከባቢበጣም ከባድ የሆነ የኢንተርኔትም የድምፅም ችግር ቢታይ፡፡,Neutral ,Quality 
ለወረሀዊ የተገዛው ጥቅል ተጨማሪው ከሌሊቱ 6:00-ጧቱ 12:00 ሰአት ላይ ብቻ ስለሆነ የሚሰራው ቀን ላይ እንድንጠቀምበት አድርጉን።,Neutral ,Service 
ለዩኒቨርስቲ ተማሪዎች የተባለዉ ጥቅል ርካሽ አይደለም ማስተካከያ ቢደረግበት ሀሪፊ ነው፡፡,Neutral ,Price 
የተማሪዎች የጥቅል አግልግሎት ማስተላለፍ እንዲቻል እድርጉልን።,Neutral ,Service 
የ100 ሶስት ጊጋ ባይት ገዝቼ የክላስ ጓደኞች ትራንስፈር አድርግልን ሲሉኝ መላክ አልቻልኩም። እንድንጠቀም ከፈለጋችሁ አስተካክሉልን።,Neutral ,Service 
ባካችሁ ስለ አሻምተሌ በቂ መረጃ ስጡን,Neutral ,Service 
ቴሌእገልግሎታችው በኖርማል ሜሲጅ የምትልኩትሜሴጅ በአማርኛም በግሊዘኛም ቢሆን ብዙሰውሳይረዳው ከማጥፋት ይቆጠባልባይነኝ,Neutral ,Accessability 
አሻምተመዝግቤ ነበር ወድያው የተላከልኝ ሜሴጅ አልገባኝም በትርጉም ላኩልኝ ብልም አላኩልኝም,Neutral ,Service 
አይደለም 5G የ4Gውንም ዋጋ አልቻልነውምዋጋው ይቀነስ,Neutral ,Price 
በtelebirr ለውጭ ሀገር ክፍያ መፈጸም የሚቻልበት መንገድ ብመቻች መልካም ነው፡፡,Neutral ,Service 
 አሻም ቴሌ የሚባለዉ ነገር የተሻለ ማብራሪያ ካለ ግልፅ ቢደረግልኝ እና የአገልግሎቱ ተጠቃሚ መሆን ብችል ደስ ይለኛል,Neutral ,Service 
ለሁሉም ኢትዮጵያዉያን አድርሱ ለከተሞች ብቻ አታድርጉት,Neutral ,Accessability 
4G ራሱ ዳታ ስንጠቀም በመብረቅ ፍጥነት ሂሳባችንን ቅርጥፍ እያደረገብን ተቸገርን 5G ሲሆን እንዴት ልንሆን ነው?,Neutral ,Price 
በቴሌ ብር አፕ የሞላነውን ብር ወደ አየር ሰዓት ሳንቀይር እንድንጠቀም ብታደርጉልን,Neutral ,Service 
ጭራሽ የኔትዎርክ ታወር የሌለበት ቦታ አለ??እባካችሁ ከዘመድ እንድንገናኝ እርዱን?,Neutral ,Accessability 
በእኛ ወረዳ በአብዛኛው ቀበሌዎች የኢንተርኔት መቁራረጥ ይስተዋላል መፍትሄዎች ካለ በእናተ በኩል!!,Neutral ,Quality 
እባካችሁ 4G ህሳብ አይበረክትም፡ ምንድነዉ ማድረግ ያለብን? ዳታ ወዳሁኑ ጨርሶ ቁጭ።,Neutral ,Price 
ስለ አሻም ቴሌ ብር ምንም አልገባኝም ነገሩን,Neutral ,Service 
እንዲያው ቦሞቴ ከኔ ጎረቤት እየሰራ እኛ ቤት የማይሰራውን 4G+ አስተካክሉልን,Neutral ,Accessability 
አንድ ሀገር እየኖርን የተለያየ ኔቶርክ እየተጠቀምን ነው መፍትሄ ይሰጠን,Neutral ,Service 
 ወርሀዊ ጥቅል ቀንሱልን።1000 ብር መግዛት አልቻልንም,Neutral ,Price 
ኸራ መላ በሉኝ ስልኬ ዳታ ከልክ  በላይ ቆጥርብኛል።,Neutral ,Price 
ኔትወርክ ፍለጋ በየተራራው፣ በየኮረብታው፣ እየተንከራተትን  ስለሆነ ብታስቡበትና በቀጣይ ማስፋፊያ ስራ ቢሰራበት ለህዝቡ ብታዝኑለት ለናንተም ጥሩ ነው።,Neutral ,Accessability 
አማራጭ አሳጥቶ ከሚጫዎትብን በዋጋ እና ፍጥነት የተሻለውን መርጠን መጠቀም የምንችልበት አሰራር መፍጠን አለበት።,Neutral ,Quality 
እስኪ መጀመሪያ አአ የሚተበረገውን ሌሎች የአገሪቱ ክፍሎች ላይም ተግብሩ,Neutral ,Accessability 
ግን ለምንድነው ኢንተርኔት በ ኦሮሚያ ክልል ኣንዳንድ ቦታዋች የተቋረጠው፣,Neutral ,Accessability 
 ይሰራል ተብለን በየቤታችን የገጠምነውን እየተበላሸ ዝም ብለን  በየወሩ የምንገፈግፍውን የwifi አገልግሎት ለማስተካከል ጥረት አድርጉ,Neutral ,Quality 
 የኔትወርክ ቴክኖሎጂ ቢዘምንም አገልግሎት ና ፍጥነቱ ካልተስተካከለ ምን ዋጋ አለው ። ዋናው ነገር ማህበረሰቡን ማስደሰት ከተፈለገ የኢንተርኔት ፍጥነቱን ይጨመርልን ።,Neutral ,Quality 
የአገልግሎት ዋጋ ቅነሳ ያድርግ!,Neutral ,Price 
 ጥሩ ነው ግን እባካችሁ  4G ሲጀመር መቸ ተስፋፋ ከዜው ለቢሯችሁ ነው እንዴ የገጠማችሁት ለምን ወደክልል ከተሞች አትሰሩም  ሰለቸን,Neutral ,Accessability 
መልስ የምትሰጡት እየመረጣችሁ ባይሆን መልካም ይመስለኛል።,Neutral ,Service 
እኔ በማውቃቸው አካባቢዎች በፍጹም ምንም አይነት የኔትወርክ ተደራሽነት የሌለባቸው ቦታዎች አሉና  ተገቢ የኔትዎርክ ተጠቃሚ እንድሆኑ ቢያደርግ ,Neutral ,Accessability 
ኧረ4Gን አልቻንውም እንኳን 5G ሆኖ  ወይ ዳታ ላይ መጠነኛ አድርጉት ጥቅል አገልግሎት ላይ 5ብር ቢያንስ 100mb አድርጉልን ሌላውንም ታሳቢ አድርጋችሁ,Neutral ,Price 
ማበረታታት ተገቢ ነው። በርቱ።ነገር ግን ቴሌኮም በቴክኖሎጅ እራሱን እያዘመነ የመሆኑን ያህል የሠራተኞቹን የአገልጋይነት እሳቤ ለማሳደግ መስራት ይጠበቅበታል።,Neutral ,Service 
መልካም ነበር ግን ግን 5G ሌላም ሌላም ለውጥ ስታደርጉ በ ገንዘብ ደረጃ ላይ በጣም ማስተካከል ይቀራል  ቅርብ ያሉትን ኬንያ ሱዳን በ አነስተኛ ብር ብዙ ይጠቀማሉ,Neutral ,Price 
ከተማ ለይ ብቻ ተኩረት እየተደረገ ነው።ግን 80% ህዝብ የለው የክልል ጥቃቅን ከተሞች እና ቀበሌዎች ነው።ማን ያስታውሳቸዋል።,Neutral ,Accessability 
አረ እኛጋር ሰሞኑን ኔትወርክ እንቢ ብሎናል መፍትሄ ካለ ለምድነዉ መልስ የማይሰጠን,Neutral ,Quality 
በረቱ፡ ሌሎች ከተሞችም ተዴራሽ አደምታዳረጉ ኢምነት አሌኅ፡,Neutral ,Accessability 
Unlimitted package ለምን ዋጋ ጨመራችሁ,Neutral ,Price 
                     እንድንተማመን የ3g ያለ ገደብ እንዲሰራ አድርጉት!,Neutral ,Service 
ምናለ ቅድሚያ 3 G እና 4 G በቅጡ እንዲሰራ ብታደርጉት ።,Neutral ,Quality 
ኢትዮቴሌኮም ጥረታችሁን በግሌ አደንቃለሁ በርቱ ነገር ግን ስለምታስተዋውቁት ፕሮግራም ሁላችንም እኩል እወቀት ስሌለን ብታብራሩልን  ,Neutral ,Service 
             አሪፍ ሆኖ ሳለ ግን ውድ ነው የምትሸጡት እንዴ ጎረቤት ሀገሮችን ተመልከቱ 1GB ለዜጎቻቸው በስንት እንደሚያቀርቡ ?,Neutral ,Price 
ቴሌዎች እንዴት ናችሁ። MB ዋጋ ቀንሱልን የኑሮ ውድነት እና የናንተን የዳታ ዋጋ ችለን መኖር,Neutral ,Price 
እባካቹሁ ካሁን ቀደም ስንጠቀምበት የነበርውን 3G ኔቶርክ መልሱልን በ2G አታሰቃዩን,Neutral ,Service 
ቶሎ ጀምሩ እንጂ ሰሚት አካባቢ 4g በትክክል አይሰራም Quality የለውም...5G ላይ የተሻለ እንደምትሰሩ ተስፋ አደርጋለሁ,Neutral ,Quality 
የሆነዉ ሆኖ ግን ሰሞኑን ምን ባደርጋቹ ነዉ ካርድ ገና ሞልቼ አንድ ደቂቃ ሳልጠቀም ላጥ የምታረጉብኝ????? በፍጥነት አስተካክሉልኝ,Neutral ,Price 
ሀሳቡ መልካም ነው ነገር ግን የ4g ኔትወርክ ወደሁሉም ቦታ ማስፋፋቱ ይቅደም ያ ካልሆነ 6gም ብታስገቡ ለይምሰል ካልሆነ ሌላ ትርፍ አይኖረውም,Neutral ,Quality 
እስቲ በየወረዳው 4G አምጡልን ።,Neutral ,Accessability 
የአሻምቴሌ አጠቃቀምን ሳትነግሩን እንዴት ሆነን እንወዳደራለን..? የአጠቃቀም ሙሉ መረጃ ስጡን። እናመሰግናለን።,Neutral ,Service 
አጠቃቀሙ ግልጽ አይደለም,Neutral ,Service 
ነጥቡን እንዴት እንደምንሰበስብ ጭራሽ ያልገባን ሰዎች ስላለን በአሸም ቴሌ ላይ ተጨማሪ ማብራሪያ ብትሰጡ አሪፍ ነው።,Neutral ,Service 
ለሙሉ ኢትዮጵያ አገልግሎት የሚሰጥ አንድ ሞኖፖላይዝድ የሆነ ተቋም እስከሆነ ድረስ የሆነ ቦታ 4G አዳርሶ ሲያበቃ ሌላኛው አካባቢ ላይ 3G ,Neutral ,Accessability 
አገልግሎታችሁን ለማግኘት እስከከፈልን ድረስ ተገቢ የሆነ አገልግሎት ከናንተም ማግኘት መብታችን እንደሆነ እናንተም ደግሞ ግዴታችሁ እንደሆነ ብታውቁ ጥሩ ነው,Neutral ,Service 
ጥረታችሁ ጥሩ ብሆንም ገጠራማ አከባቢዎች 5G ይቅርና 3G እንኳን ልጠቀሙ በቂ አቅርቦት የለም።,Neutral ,Service 
ለዜጎች እንደ አቅማቸው እንድጠቀሙ ዘንድ ክፊያውን ወራዊ እንድሆንና የማይቆረጥ ጌጋ ባይት  ሀገሪቷ ባላችሁ ቴሌ ብሮዎች አማካይነት እንዲያጌኙ ማድረግ አለበችሁ,Neutral ,Service 
 የማብራት ሀይል እና የቴሌ አገልግሎት ብሮ በማናበብ መሥራት ይጠበቅባቿል።,Neutral ,Service 
ኢትዮቴሌኮም 5G ብሎ በቅርቡ ማስተዋወቁ ይታወቃል ጥሩ ነው።የሚገርመው ነገር ብኖር እስከ አሁን ድረስ 3G የሚል ኔትወርክ ነው ያለው እርሱም አይሰራም።,Neutral ,Quality 
እባካችሁ የመስመር መቆራረጥ ሲያጋጥም ብቁ የሆኑ ባለሙያዎችን በመላክ በፍጥነት እንዲስተካከሉልን አድርጉ።,Neutral ,Service 
አመዘጋገቡን ግልፅ አርጉት *999# ከዛ ከ 2 step በኋላ ግልፅ አይደለም,Neutral ,Quality 
በቴሌብር package እየገዛዉ ነው የምጠቀመው ፣ግን ለ sim ካርዱ Service ኣይጨምርም ፣እና ይህ ቢስተካከል ,Neutral ,Service 
መጀመሪያ ስለ አሻም ቴሌ ግንዛቤ ቢሰጥ ።,Neutral ,Service 
 ግልፅ ያልሆነልኝ ነገር አሻም ቴሌ እንደ ቴሌ ብር እራሱን የቻለ አካውንት አለው በመመዝገባችን ብቻ እንደየአጠቃቀማችን ነጥቦችን ይሰጠን,Neutral ,Service 
ተመዝግብያለዉ ነገር ግን አሰራሩ ግልጽ አይደለም ማብራሪያ ብሰጥ እላለሁ,Neutral ,Service 
ከተመዘገብኩ ቆየሁ ነገር ግን ምን እሆነ ጥቅሙሙ አገልግሎቱ አልገባኝም ስለ አገልግሎቱ ማብራሪያ ሳይሰጥ አገልግሎቱን ማስተዋወቅ ምን ይሉታል ,Neutral ,Service 
እኔ አሰራሩ አልገባኝም እንጂ ከተመዘገብኩ ቆየሁ!!!,Neutral ,Service 
unlimited package 400 ብር አድርጉልን,Neutral ,Price 
የኢትዮ ቴሌኮም የስኬት ጉዞ በጣም አደንቃለሁ ግን አሁንም ያልተሠሩ ስራዎች አሉ እነዚን ስራዎች ትኩረት ሊሠጣቸው ይገባል,Neutral ,Quality 
ገጠሩ አካባቢ የኔት ወርክ ተጠቃሚ አደለም እንኳን ዳታ ሊጠቀም ይቅርና የድምፅ አገልግሎት በስረአት እያገኘ አደለም እነዚን ስራዎች ቢሰሩ ጥሩ ነው,Neutral ,Accessability 
እባካቹ የብሩን ቁጥር ወደ ደቅቃ የደቅቃን ቁጥር ብር አርጉትና ያላ ስቅቅ እናቶቻችን ሰላም እንድንል አርጉን፣,Neutral ,Price 
ጥሩ ሐሣብ ነበር እናንተም ያላግባብ ከመጠን በላይ የምታስከፍሉንን ብትቀንሱልን ጥሩ ነበራ ❗️,Neutral ,Price 
"መሬት ላይ ጠብ የሚል ነገር ሳይኖር 3G, 4G, 5G ምን ያደርጋል ቤተሰብ ጋር እንኳ ተደዋውለን መገናኘት ሳንችል!ምነው 2G እንኳ በደንብ በሰራ፡፡",Neutral ,Quality 
ጥራት ላይ ቢሰራ መልካም ነው፡፡,Neutral ,Quality 
በበዓላት ወቅትም unlimited ብታካትቱ?,Neutral ,Accessability 
እኛ በትክክል የሚሰራ 2G ነው የምንፈልገው,Neutral ,Quality 
ከጥራት ጋር ቢኦን ደግሞ በጣም ቆንጆ ነው ፡በምሳሌ የሞባይል ቀጥታ መስመር ከ A . A ወደ ተለያዩ ክፈለ አገራት ላይ ጥራት ይጎለዋል ,Neutral ,Quality 
